link_id,tmc,time,speed
6,110P57855,03:45,37.0
6,110P57855,04:00,32.1
6,110P57855,04:15,34.1
6,110P57855,04:30,35.7
6,110P57855,04:45,31.9
6,110P57855,05:00,30.3
6,110P57855,05:15,30.7
6,110P57855,05:30,29.1
6,110P57855,05:45,29.1
6,110P57855,06:00,31.3
6,110P57855,06:15,26.9
6,110P57855,06:30,22.6
6,110P57855,06:45,12.1
6,110P57855,07:00,22.7
6,110P57855,07:15,25.0
6,110P57855,07:30,17.3
6,110P57855,07:45,20.7
6,110P57855,08:00,22.9
6,110P57855,08:15,22.2
6,110P57855,08:30,19.3
6,110P57855,08:45,30.9
6,110P57855,09:00,30.5
6,110P57855,09:15,31.6
6,110P57855,09:30,33.1
6,110P57855,09:45,31.3
6,110P57855,10:00,28.5
6,110P57855,10:15,30.8
6,110P57855,10:30,32.1
6,110P57855,10:45,31.2
6,110P57855,11:00,32.0
6,110P57855,11:15,30.3
6,110P57855,11:30,29.5
6,110P57855,11:45,32.0
6,110P57855,12:00,31.8
6,110P57855,12:15,28.5
6,110P57855,12:30,24.5
6,110P57855,12:45,22.6
6,110P57855,13:00,20.4
6,110P57855,13:15,21.6
6,110P57855,13:30,26.2
6,110P57855,13:45,27.5
6,110P57855,14:00,29.1
6,110P57855,14:15,24.7
6,110P57855,14:30,25.4
6,110P57855,14:45,24.7
6,110P57855,15:00,21.5
6,110P57855,15:15,21.8
6,110P57855,15:30,29.0
6,110P57855,15:45,27.7
6,110P57855,16:00,29.1
6,110P57855,16:15,29.9
6,110P57855,16:30,27.8
6,110P57855,16:45,30.5
6,110P57855,17:00,30.2
6,110P57855,17:15,28.5
6,110P57855,17:30,31.2
6,110P57855,17:45,31.3
6,110P57855,18:00,30.9
6,110P57855,18:15,31.9
6,110P57855,18:30,33.5
6,110P57855,18:45,31.3
6,110P57855,19:00,30.7
6,110P57855,19:15,32.3
6,110P57855,19:30,35.6
6,110P57855,19:45,32.7
6,110P57855,20:00,33.3
6,110P57855,20:15,33.5
6,110P57855,20:30,29.9
6,110P57855,20:45,30.7
6,110P57855,21:00,31.0
6,110P57855,21:15,30.0
6,110P57855,21:30,31.9
6,110P57855,21:45,36.8
6,110P57855,22:00,38.9
6,110P57855,22:15,37.6
6,110P57855,22:30,36.7
6,110P57855,22:45,34.6
6,110P57855,23:00,32.7
6,110P57855,23:15,29.7
6,110P57855,23:30,33.6
6,110P57855,23:45,36.7
12,110P57857,00:00,40.0
12,110P57857,00:15,40.0
12,110P57857,00:30,40.0
12,110P57857,00:45,40.0
12,110P57857,01:00,40.0
12,110P57857,01:15,40.0
12,110P57857,01:30,40.0
12,110P57857,01:45,40.0
12,110P57857,02:00,40.0
12,110P57857,02:15,40.0
12,110P57857,02:30,40.0
12,110P57857,02:45,40.0
12,110P57857,03:00,40.0
12,110P57857,03:15,40.0
12,110P57857,03:30,40.0
12,110P57857,03:45,40.0
12,110P57857,04:00,40.0
12,110P57857,04:15,40.0
12,110P57857,04:30,43.7
12,110P57857,04:45,47.0
12,110P57857,05:00,43.7
12,110P57857,05:15,42.7
12,110P57857,05:30,43.3
12,110P57857,05:45,41.3
12,110P57857,06:00,38.0
12,110P57857,06:15,31.5
12,110P57857,06:30,24.7
12,110P57857,06:45,29.9
12,110P57857,07:00,37.6
12,110P57857,07:15,36.5
12,110P57857,07:30,34.1
12,110P57857,07:45,33.7
12,110P57857,08:00,40.1
12,110P57857,08:15,37.5
12,110P57857,08:30,38.9
12,110P57857,08:45,42.0
12,110P57857,09:00,43.5
12,110P57857,09:15,42.6
12,110P57857,09:30,43.3
12,110P57857,09:45,44.7
12,110P57857,10:00,45.1
12,110P57857,10:15,45.1
12,110P57857,10:30,43.5
12,110P57857,10:45,42.1
12,110P57857,11:00,32.0
12,110P57857,11:15,32.0
12,110P57857,11:30,32.0
12,110P57857,11:45,32.0
12,110P57857,12:00,39.5
12,110P57857,12:15,41.6
12,110P57857,12:30,41.3
12,110P57857,12:45,34.7
12,110P57857,13:00,22.7
12,110P57857,13:15,23.4
12,110P57857,13:30,33.4
12,110P57857,13:45,37.1
12,110P57857,14:00,37.0
12,110P57857,14:15,29.0
12,110P57857,14:30,21.6
12,110P57857,14:45,18.0
12,110P57857,15:00,20.8
12,110P57857,15:15,21.0
12,110P57857,15:30,21.0
12,110P57857,15:45,21.0
12,110P57857,16:00,21.0
12,110P57857,16:15,21.7
12,110P57857,16:30,25.0
12,110P57857,16:45,32.2
12,110P57857,17:00,37.0
12,110P57857,17:15,36.1
12,110P57857,17:30,35.1
12,110P57857,17:45,35.9
12,110P57857,18:00,43.3
12,110P57857,18:15,42.7
12,110P57857,18:30,42.0
12,110P57857,18:45,42.0
12,110P57857,19:00,42.3
12,110P57857,19:15,43.6
12,110P57857,19:30,43.9
12,110P57857,19:45,43.6
12,110P57857,20:00,43.0
12,110P57857,20:15,37.3
12,110P57857,20:30,39.2
12,110P57857,20:45,41.8
12,110P57857,21:00,44.7
12,110P57857,21:15,48.0
12,110P57857,21:30,47.1
12,110P57857,21:45,46.4
12,110P57857,22:00,44.9
12,110P57857,22:15,43.5
12,110P57857,22:30,40.0
12,110P57857,22:45,44.7
12,110P57857,23:00,44.1
12,110P57857,23:15,42.4
12,110P57857,23:30,51.5
12,110P57857,23:45,51.7
3,110P57863,00:00,45.0
3,110P57863,00:15,44.1
3,110P57863,00:30,45.6
3,110P57863,00:45,47.0
3,110P57863,01:00,44.3
3,110P57863,01:15,40.7
3,110P57863,01:30,38.6
3,110P57863,01:45,49.7
3,110P57863,02:00,45.7
3,110P57863,02:15,42.8
3,110P57863,02:30,45.2
3,110P57863,02:45,45.0
3,110P57863,03:00,44.2
3,110P57863,03:15,42.0
3,110P57863,03:30,40.8
3,110P57863,03:45,44.3
3,110P57863,04:00,45.2
3,110P57863,04:15,46.1
3,110P57863,04:30,49.4
3,110P57863,04:45,46.7
3,110P57863,05:00,44.7
3,110P57863,05:15,41.2
3,110P57863,05:30,39.7
3,110P57863,05:45,43.3
3,110P57863,06:00,44.8
3,110P57863,06:15,45.3
3,110P57863,06:30,50.8
3,110P57863,06:45,49.1
3,110P57863,07:00,47.6
3,110P57863,07:15,46.9
3,110P57863,07:30,44.3
3,110P57863,07:45,42.9
3,110P57863,08:00,42.1
3,110P57863,08:15,43.2
3,110P57863,08:30,44.5
3,110P57863,08:45,44.1
3,110P57863,09:00,46.5
3,110P57863,09:15,46.2
3,110P57863,09:30,42.8
3,110P57863,09:45,40.3
3,110P57863,10:00,41.5
3,110P57863,10:15,34.5
3,110P57863,10:30,32.1
3,110P57863,10:45,33.1
3,110P57863,11:00,36.2
3,110P57863,11:15,38.4
3,110P57863,11:30,33.9
3,110P57863,11:45,30.4
3,110P57863,12:00,30.9
3,110P57863,12:15,31.7
3,110P57863,12:30,31.5
3,110P57863,12:45,29.3
3,110P57863,13:00,31.7
3,110P57863,13:15,32.0
3,110P57863,13:30,36.6
3,110P57863,13:45,37.2
3,110P57863,14:00,37.0
3,110P57863,14:15,38.5
3,110P57863,14:30,41.0
3,110P57863,14:45,38.3
3,110P57863,15:00,38.1
3,110P57863,15:15,37.3
3,110P57863,15:30,35.5
3,110P57863,15:45,37.7
3,110P57863,16:00,34.5
3,110P57863,16:15,32.1
3,110P57863,16:30,33.3
3,110P57863,16:45,30.7
3,110P57863,17:00,28.0
3,110P57863,17:15,30.7
3,110P57863,17:30,28.2
3,110P57863,17:45,34.4
3,110P57863,18:00,37.9
3,110P57863,18:15,41.6
3,110P57863,18:30,42.1
3,110P57863,18:45,44.5
3,110P57863,19:00,41.9
3,110P57863,19:15,44.9
3,110P57863,19:30,42.0
3,110P57863,19:45,41.3
3,110P57863,20:00,43.9
3,110P57863,20:15,42.5
3,110P57863,20:30,43.3
3,110P57863,20:45,38.3
3,110P57863,21:00,39.7
3,110P57863,21:15,36.7
3,110P57863,21:30,32.5
3,110P57863,21:45,31.8
3,110P57863,22:00,34.2
3,110P57863,22:15,34.3
3,110P57863,22:30,32.5
3,110P57863,22:45,28.9
3,110P57863,23:00,29.9
3,110P57863,23:15,32.3
3,110P57863,23:30,31.5
3,110P57863,23:45,30.0
26,110P57865,00:00,48.0
26,110P57865,00:15,45.3
26,110P57865,00:30,43.7
26,110P57865,00:45,44.0
26,110P57865,01:00,44.0
26,110P57865,01:15,45.3
26,110P57865,01:30,45.2
26,110P57865,01:45,47.2
26,110P57865,02:00,43.5
26,110P57865,02:15,42.0
26,110P57865,02:30,42.0
26,110P57865,02:45,42.0
26,110P57865,03:00,42.0
26,110P57865,03:15,42.0
26,110P57865,03:30,42.9
26,110P57865,03:45,46.0
26,110P57865,04:00,48.1
26,110P57865,04:15,49.1
26,110P57865,04:30,47.7
26,110P57865,04:45,46.0
26,110P57865,05:00,44.4
26,110P57865,05:15,42.0
26,110P57865,05:30,42.0
26,110P57865,05:45,42.0
26,110P57865,06:00,40.8
26,110P57865,06:15,47.1
26,110P57865,06:30,47.2
26,110P57865,06:45,50.5
26,110P57865,07:00,48.3
26,110P57865,07:15,45.3
26,110P57865,07:30,46.2
26,110P57865,07:45,45.7
26,110P57865,08:00,43.7
26,110P57865,08:15,43.7
26,110P57865,08:30,42.7
26,110P57865,08:45,39.0
26,110P57865,09:00,46.3
26,110P57865,09:15,50.1
26,110P57865,09:30,51.4
26,110P57865,09:45,50.0
26,110P57865,10:00,48.2
26,110P57865,10:15,50.9
26,110P57865,10:30,42.7
26,110P57865,10:45,40.1
26,110P57865,11:00,40.9
26,110P57865,11:15,44.7
26,110P57865,11:30,42.6
26,110P57865,11:45,43.9
26,110P57865,12:00,41.3
26,110P57865,12:15,39.0
26,110P57865,12:30,43.5
26,110P57865,12:45,42.3
26,110P57865,13:00,40.1
26,110P57865,13:15,41.0
26,110P57865,13:30,39.4
26,110P57865,13:45,39.0
26,110P57865,14:00,38.5
26,110P57865,14:15,39.2
26,110P57865,14:30,42.0
26,110P57865,14:45,40.7
26,110P57865,15:00,37.5
26,110P57865,15:15,38.9
26,110P57865,15:30,38.9
26,110P57865,15:45,40.0
26,110P57865,16:00,44.8
26,110P57865,16:15,45.1
26,110P57865,16:30,42.2
26,110P57865,16:45,46.2
26,110P57865,17:00,54.2
26,110P57865,17:15,46.4
26,110P57865,17:30,42.5
26,110P57865,17:45,39.5
26,110P57865,18:00,39.8
26,110P57865,18:15,40.3
26,110P57865,18:30,45.3
26,110P57865,18:45,47.3
26,110P57865,19:00,43.5
26,110P57865,19:15,42.0
26,110P57865,19:30,42.0
26,110P57865,19:45,44.6
26,110P57865,20:00,55.5
26,110P57865,20:15,47.8
26,110P57865,20:30,47.9
26,110P57865,20:45,46.3
26,110P57865,21:00,48.1
26,110P57865,21:15,47.5
26,110P57865,21:30,41.4
26,110P57865,21:45,40.7
26,110P57865,22:00,42.5
26,110P57865,22:15,42.0
26,110P57865,22:30,42.0
26,110P57865,22:45,42.0
26,110P57865,23:00,47.9
26,110P57865,23:15,41.3
26,110P57865,23:30,38.1
26,110P57865,23:45,39.6
"74, 95, 89, 88",110P57867,00:00,37.3
"74, 95, 89, 88",110P57867,00:15,39.0
"74, 95, 89, 88",110P57867,00:30,39.1
"74, 95, 89, 88",110P57867,00:45,37.1
"74, 95, 89, 88",110P57867,01:00,34.1
"74, 95, 89, 88",110P57867,01:15,32.7
"74, 95, 89, 88",110P57867,01:30,35.9
"74, 95, 89, 88",110P57867,01:45,38.2
"74, 95, 89, 88",110P57867,02:00,37.5
"74, 95, 89, 88",110P57867,02:15,37.8
"74, 95, 89, 88",110P57867,02:30,36.1
"74, 95, 89, 88",110P57867,02:45,31.5
"74, 95, 89, 88",110P57867,03:00,36.3
"74, 95, 89, 88",110P57867,03:15,39.7
"74, 95, 89, 88",110P57867,03:30,38.2
"74, 95, 89, 88",110P57867,03:45,34.2
"74, 95, 89, 88",110P57867,04:00,39.4
"74, 95, 89, 88",110P57867,04:15,36.5
"74, 95, 89, 88",110P57867,04:30,36.1
"74, 95, 89, 88",110P57867,04:45,35.5
"74, 95, 89, 88",110P57867,05:00,34.4
"74, 95, 89, 88",110P57867,05:15,31.7
"74, 95, 89, 88",110P57867,05:30,33.1
"74, 95, 89, 88",110P57867,05:45,36.4
"74, 95, 89, 88",110P57867,06:00,34.0
"74, 95, 89, 88",110P57867,06:15,37.3
"74, 95, 89, 88",110P57867,06:30,35.7
"74, 95, 89, 88",110P57867,06:45,35.3
"74, 95, 89, 88",110P57867,07:00,34.5
"74, 95, 89, 88",110P57867,07:15,32.3
"74, 95, 89, 88",110P57867,07:30,35.3
"74, 95, 89, 88",110P57867,07:45,32.7
"74, 95, 89, 88",110P57867,08:00,30.9
"74, 95, 89, 88",110P57867,08:15,30.1
"74, 95, 89, 88",110P57867,08:30,35.0
"74, 95, 89, 88",110P57867,08:45,34.1
"74, 95, 89, 88",110P57867,09:00,34.2
"74, 95, 89, 88",110P57867,09:15,33.7
"74, 95, 89, 88",110P57867,09:30,33.1
"74, 95, 89, 88",110P57867,09:45,36.1
"74, 95, 89, 88",110P57867,10:00,37.9
"74, 95, 89, 88",110P57867,10:15,36.1
"74, 95, 89, 88",110P57867,10:30,34.8
"74, 95, 89, 88",110P57867,10:45,34.1
"74, 95, 89, 88",110P57867,11:00,35.0
"74, 95, 89, 88",110P57867,11:15,36.6
"74, 95, 89, 88",110P57867,11:30,38.4
"74, 95, 89, 88",110P57867,11:45,35.3
"74, 95, 89, 88",110P57867,12:00,37.6
"74, 95, 89, 88",110P57867,12:15,35.2
"74, 95, 89, 88",110P57867,12:30,34.2
"74, 95, 89, 88",110P57867,12:45,34.7
"74, 95, 89, 88",110P57867,13:00,32.3
"74, 95, 89, 88",110P57867,13:15,36.7
"74, 95, 89, 88",110P57867,13:30,35.5
"74, 95, 89, 88",110P57867,13:45,35.7
"74, 95, 89, 88",110P57867,14:00,35.1
"74, 95, 89, 88",110P57867,14:15,34.1
"74, 95, 89, 88",110P57867,14:30,37.4
"74, 95, 89, 88",110P57867,14:45,36.4
"74, 95, 89, 88",110P57867,15:00,38.1
"74, 95, 89, 88",110P57867,15:15,37.1
"74, 95, 89, 88",110P57867,15:30,35.1
"74, 95, 89, 88",110P57867,15:45,34.2
"74, 95, 89, 88",110P57867,16:00,35.1
"74, 95, 89, 88",110P57867,16:15,32.3
"74, 95, 89, 88",110P57867,16:30,35.3
"74, 95, 89, 88",110P57867,16:45,36.5
"74, 95, 89, 88",110P57867,17:00,32.9
"74, 95, 89, 88",110P57867,17:15,32.4
"74, 95, 89, 88",110P57867,17:30,31.5
"74, 95, 89, 88",110P57867,17:45,32.7
"74, 95, 89, 88",110P57867,18:00,33.7
"74, 95, 89, 88",110P57867,18:15,34.1
"74, 95, 89, 88",110P57867,18:30,35.7
"74, 95, 89, 88",110P57867,18:45,37.3
"74, 95, 89, 88",110P57867,19:00,36.9
"74, 95, 89, 88",110P57867,19:15,36.9
"74, 95, 89, 88",110P57867,19:30,35.9
"74, 95, 89, 88",110P57867,19:45,35.7
"74, 95, 89, 88",110P57867,20:00,37.9
"74, 95, 89, 88",110P57867,20:15,37.5
"74, 95, 89, 88",110P57867,20:30,32.7
"74, 95, 89, 88",110P57867,20:45,32.5
"74, 95, 89, 88",110P57867,21:00,34.6
"74, 95, 89, 88",110P57867,21:15,37.5
"74, 95, 89, 88",110P57867,21:30,34.5
"74, 95, 89, 88",110P57867,21:45,32.1
"74, 95, 89, 88",110P57867,22:00,33.5
"74, 95, 89, 88",110P57867,22:15,36.2
"74, 95, 89, 88",110P57867,22:30,37.7
"74, 95, 89, 88",110P57867,22:45,37.8
"74, 95, 89, 88",110P57867,23:00,37.1
"74, 95, 89, 88",110P57867,23:15,39.3
"74, 95, 89, 88",110P57867,23:30,34.8
"74, 95, 89, 88",110P57867,23:45,35.0
39,110P57869,00:00,38.7
39,110P57869,00:15,38.1
39,110P57869,00:30,42.3
39,110P57869,00:45,44.5
39,110P57869,01:00,42.2
39,110P57869,01:15,45.7
39,110P57869,01:30,44.0
39,110P57869,01:45,44.4
39,110P57869,02:00,44.4
39,110P57869,02:15,44.7
39,110P57869,02:30,37.1
39,110P57869,02:45,41.6
39,110P57869,03:00,43.1
39,110P57869,03:15,43.1
39,110P57869,03:30,43.0
39,110P57869,03:45,43.0
39,110P57869,04:00,43.9
39,110P57869,04:15,42.7
39,110P57869,04:30,40.0
39,110P57869,04:45,41.7
39,110P57869,05:00,45.0
39,110P57869,05:15,45.0
39,110P57869,05:30,44.9
39,110P57869,05:45,44.0
39,110P57869,06:00,43.4
39,110P57869,06:15,42.5
39,110P57869,06:30,38.7
39,110P57869,06:45,45.3
39,110P57869,07:00,45.1
39,110P57869,07:15,44.6
39,110P57869,07:30,39.1
39,110P57869,07:45,39.9
39,110P57869,08:00,38.9
39,110P57869,08:15,40.9
39,110P57869,08:30,40.2
39,110P57869,08:45,39.6
39,110P57869,09:00,43.7
39,110P57869,09:15,42.4
39,110P57869,09:30,35.8
39,110P57869,09:45,38.1
39,110P57869,10:00,41.4
39,110P57869,10:15,42.7
39,110P57869,10:30,40.4
39,110P57869,10:45,35.8
39,110P57869,11:00,34.9
39,110P57869,11:15,34.8
39,110P57869,11:30,43.4
39,110P57869,11:45,46.9
39,110P57869,12:00,40.3
39,110P57869,12:15,42.8
39,110P57869,12:30,42.7
39,110P57869,12:45,41.0
39,110P57869,13:00,41.4
39,110P57869,13:15,42.8
39,110P57869,13:30,42.3
39,110P57869,13:45,41.5
39,110P57869,14:00,39.3
39,110P57869,14:15,42.0
39,110P57869,14:30,41.3
39,110P57869,14:45,41.3
39,110P57869,15:00,38.3
39,110P57869,15:15,31.5
39,110P57869,15:30,33.7
39,110P57869,15:45,28.8
39,110P57869,16:00,29.0
39,110P57869,16:15,27.7
39,110P57869,16:30,30.3
39,110P57869,16:45,28.7
39,110P57869,17:00,28.1
39,110P57869,17:15,30.3
39,110P57869,17:30,35.7
39,110P57869,17:45,38.3
39,110P57869,18:00,39.7
39,110P57869,18:15,36.3
39,110P57869,18:30,30.7
39,110P57869,18:45,32.2
39,110P57869,19:00,34.1
39,110P57869,19:15,32.1
39,110P57869,19:30,35.6
39,110P57869,19:45,42.0
39,110P57869,20:00,41.3
39,110P57869,20:15,39.2
39,110P57869,20:30,39.9
39,110P57869,20:45,39.6
39,110P57869,21:00,39.0
39,110P57869,21:15,39.5
39,110P57869,21:30,38.3
39,110P57869,21:45,39.7
39,110P57869,22:00,41.2
39,110P57869,22:15,40.1
39,110P57869,22:30,40.4
39,110P57869,22:45,37.2
39,110P57869,23:00,37.7
39,110P57869,23:15,42.4
39,110P57869,23:30,44.5
39,110P57869,23:45,40.3
"15,  94, 22",110P57871,00:00,48.0
"15,  94, 22",110P57871,00:15,48.0
"15,  94, 22",110P57871,00:30,48.0
"15,  94, 22",110P57871,00:45,48.0
"15,  94, 22",110P57871,01:00,48.0
"15,  94, 22",110P57871,01:15,48.0
"15,  94, 22",110P57871,01:30,48.0
"15,  94, 22",110P57871,01:45,48.0
"15,  94, 22",110P57871,02:00,48.0
"15,  94, 22",110P57871,02:15,48.0
"15,  94, 22",110P57871,02:30,48.0
"15,  94, 22",110P57871,02:45,48.0
"15,  94, 22",110P57871,03:00,48.0
"15,  94, 22",110P57871,03:15,48.0
"15,  94, 22",110P57871,03:30,48.0
"15,  94, 22",110P57871,03:45,48.0
"15,  94, 22",110P57871,04:00,48.0
"15,  94, 22",110P57871,04:15,48.0
"15,  94, 22",110P57871,04:30,45.9
"15,  94, 22",110P57871,04:45,47.3
"15,  94, 22",110P57871,05:00,48.5
"15,  94, 22",110P57871,05:15,48.2
"15,  94, 22",110P57871,05:30,47.0
"15,  94, 22",110P57871,05:45,46.4
"15,  94, 22",110P57871,06:00,44.8
"15,  94, 22",110P57871,06:15,40.0
"15,  94, 22",110P57871,06:30,40.3
"15,  94, 22",110P57871,06:45,44.9
"15,  94, 22",110P57871,07:00,46.9
"15,  94, 22",110P57871,07:15,45.4
"15,  94, 22",110P57871,07:30,45.6
"15,  94, 22",110P57871,07:45,44.1
"15,  94, 22",110P57871,08:00,41.0
"15,  94, 22",110P57871,08:15,44.7
"15,  94, 22",110P57871,08:30,48.0
"15,  94, 22",110P57871,08:45,47.6
"15,  94, 22",110P57871,09:00,47.5
"15,  94, 22",110P57871,09:15,48.3
"15,  94, 22",110P57871,09:30,48.3
"15,  94, 22",110P57871,09:45,48.1
"15,  94, 22",110P57871,10:00,47.3
"15,  94, 22",110P57871,10:15,50.8
"15,  94, 22",110P57871,10:30,59.1
"15,  94, 22",110P57871,10:45,56.4
"15,  94, 22",110P57871,11:00,47.0
"15,  94, 22",110P57871,11:15,46.0
"15,  94, 22",110P57871,11:30,48.6
"15,  94, 22",110P57871,11:45,48.9
"15,  94, 22",110P57871,12:00,40.7
"15,  94, 22",110P57871,12:15,52.6
"15,  94, 22",110P57871,12:30,53.0
"15,  94, 22",110P57871,12:45,48.1
"15,  94, 22",110P57871,13:00,53.7
"15,  94, 22",110P57871,13:15,50.7
"15,  94, 22",110P57871,13:30,47.9
"15,  94, 22",110P57871,13:45,47.0
"15,  94, 22",110P57871,14:00,43.3
"15,  94, 22",110P57871,14:15,46.5
"15,  94, 22",110P57871,14:30,50.3
"15,  94, 22",110P57871,14:45,46.2
"15,  94, 22",110P57871,15:00,41.0
"15,  94, 22",110P57871,15:15,47.1
"15,  94, 22",110P57871,15:30,47.0
"15,  94, 22",110P57871,15:45,48.3
"15,  94, 22",110P57871,16:00,49.0
"15,  94, 22",110P57871,16:15,44.7
"15,  94, 22",110P57871,16:30,50.1
"15,  94, 22",110P57871,16:45,49.7
"15,  94, 22",110P57871,17:00,50.3
"15,  94, 22",110P57871,17:15,51.6
"15,  94, 22",110P57871,17:30,50.0
"15,  94, 22",110P57871,17:45,49.1
"15,  94, 22",110P57871,18:00,48.4
"15,  94, 22",110P57871,18:15,46.9
"15,  94, 22",110P57871,18:30,46.9
"15,  94, 22",110P57871,18:45,46.2
"15,  94, 22",110P57871,19:00,48.5
"15,  94, 22",110P57871,19:15,48.0
"15,  94, 22",110P57871,19:30,47.9
"15,  94, 22",110P57871,19:45,48.5
"15,  94, 22",110P57871,20:00,50.0
"15,  94, 22",110P57871,20:15,50.0
"15,  94, 22",110P57871,20:30,50.0
"15,  94, 22",110P57871,20:45,50.0
"15,  94, 22",110P57871,21:00,47.0
"15,  94, 22",110P57871,21:15,47.0
"15,  94, 22",110P57871,21:30,47.0
"15,  94, 22",110P57871,21:45,47.0
"15,  94, 22",110P57871,22:00,48.0
"15,  94, 22",110P57871,22:15,44.9
"15,  94, 22",110P57871,22:30,37.0
"15,  94, 22",110P57871,22:45,41.5
"15,  94, 22",110P57871,23:00,45.9
"15,  94, 22",110P57871,23:15,40.0
"15,  94, 22",110P57871,23:30,40.0
"15,  94, 22",110P57871,23:45,40.0
11,110P57873,00:00,31.0
11,110P57873,00:15,31.0
11,110P57873,00:30,31.0
11,110P57873,00:45,31.0
11,110P57873,01:00,31.0
11,110P57873,01:15,31.8
11,110P57873,01:30,34.6
11,110P57873,01:45,34.4
11,110P57873,02:00,36.5
11,110P57873,02:15,36.9
11,110P57873,02:30,36.7
11,110P57873,02:45,36.0
11,110P57873,03:00,36.0
11,110P57873,03:15,36.0
11,110P57873,03:30,36.4
11,110P57873,03:45,33.0
11,110P57873,04:00,33.2
11,110P57873,04:15,34.0
11,110P57873,04:30,34.0
11,110P57873,04:45,34.0
11,110P57873,05:00,34.5
11,110P57873,05:15,36.7
11,110P57873,05:30,36.3
11,110P57873,05:45,34.4
11,110P57873,06:00,29.8
11,110P57873,06:15,30.4
11,110P57873,06:30,32.7
11,110P57873,06:45,38.0
11,110P57873,07:00,36.2
11,110P57873,07:15,37.4
11,110P57873,07:30,36.5
11,110P57873,07:45,32.1
11,110P57873,08:00,31.9
11,110P57873,08:15,32.7
11,110P57873,08:30,31.5
11,110P57873,08:45,31.1
11,110P57873,09:00,34.7
11,110P57873,09:15,36.5
11,110P57873,09:30,37.9
11,110P57873,09:45,35.7
11,110P57873,10:00,33.7
11,110P57873,10:15,37.1
11,110P57873,10:30,42.3
11,110P57873,10:45,36.9
11,110P57873,11:00,30.3
11,110P57873,11:15,28.7
11,110P57873,11:30,27.9
11,110P57873,11:45,24.2
11,110P57873,12:00,33.1
11,110P57873,12:15,36.3
11,110P57873,12:30,35.7
11,110P57873,12:45,37.9
11,110P57873,13:00,49.9
11,110P57873,13:15,44.5
11,110P57873,13:30,36.8
11,110P57873,13:45,38.8
11,110P57873,14:00,30.8
11,110P57873,14:15,33.9
11,110P57873,14:30,36.3
11,110P57873,14:45,36.1
11,110P57873,15:00,31.3
11,110P57873,15:15,28.0
11,110P57873,15:30,28.6
11,110P57873,15:45,30.1
11,110P57873,16:00,33.5
11,110P57873,16:15,28.5
11,110P57873,16:30,26.7
11,110P57873,16:45,28.7
11,110P57873,17:00,29.8
11,110P57873,17:15,27.6
11,110P57873,17:30,28.7
11,110P57873,17:45,34.7
11,110P57873,18:00,33.9
11,110P57873,18:15,31.7
11,110P57873,18:30,31.1
11,110P57873,18:45,30.5
11,110P57873,19:00,29.1
11,110P57873,19:15,25.3
11,110P57873,19:30,31.0
11,110P57873,19:45,32.3
11,110P57873,20:00,34.0
11,110P57873,20:15,29.7
11,110P57873,20:30,30.8
11,110P57873,20:45,30.9
11,110P57873,21:00,33.1
11,110P57873,21:15,33.1
11,110P57873,21:30,32.7
11,110P57873,21:45,33.3
11,110P57873,22:00,34.3
11,110P57873,22:15,36.5
11,110P57873,22:30,36.5
11,110P57873,22:45,30.0
11,110P57873,23:00,31.4
11,110P57873,23:15,34.0
11,110P57873,23:30,34.0
11,110P57873,23:45,34.0
"7, 55",110P57875,00:00,34.3
"7, 55",110P57875,00:15,34.7
"7, 55",110P57875,00:30,39.0
"7, 55",110P57875,00:45,39.0
"7, 55",110P57875,01:00,36.7
"7, 55",110P57875,01:15,35.5
"7, 55",110P57875,01:30,35.8
"7, 55",110P57875,01:45,37.0
"7, 55",110P57875,02:00,37.0
"7, 55",110P57875,02:15,35.8
"7, 55",110P57875,02:30,35.0
"7, 55",110P57875,02:45,34.9
"7, 55",110P57875,03:00,35.9
"7, 55",110P57875,03:15,34.1
"7, 55",110P57875,03:30,29.1
"7, 55",110P57875,03:45,34.0
"7, 55",110P57875,04:00,38.8
"7, 55",110P57875,04:15,38.5
"7, 55",110P57875,04:30,38.6
"7, 55",110P57875,04:45,38.5
"7, 55",110P57875,05:00,33.7
"7, 55",110P57875,05:15,31.9
"7, 55",110P57875,05:30,31.3
"7, 55",110P57875,05:45,27.8
"7, 55",110P57875,06:00,28.8
"7, 55",110P57875,06:15,25.1
"7, 55",110P57875,06:30,27.4
"7, 55",110P57875,06:45,26.3
"7, 55",110P57875,07:00,28.4
"7, 55",110P57875,07:15,23.9
"7, 55",110P57875,07:30,29.3
"7, 55",110P57875,07:45,30.3
"7, 55",110P57875,08:00,29.6
"7, 55",110P57875,08:15,28.5
"7, 55",110P57875,08:30,28.5
"7, 55",110P57875,08:45,32.3
"7, 55",110P57875,09:00,30.3
"7, 55",110P57875,09:15,32.4
"7, 55",110P57875,09:30,33.3
"7, 55",110P57875,09:45,32.1
"7, 55",110P57875,10:00,35.0
"7, 55",110P57875,10:15,34.1
"7, 55",110P57875,10:30,33.4
"7, 55",110P57875,10:45,36.7
"7, 55",110P57875,11:00,34.9
"7, 55",110P57875,11:15,32.8
"7, 55",110P57875,11:30,32.3
"7, 55",110P57875,11:45,32.7
"7, 55",110P57875,12:00,34.1
"7, 55",110P57875,12:15,34.1
"7, 55",110P57875,12:30,31.8
"7, 55",110P57875,12:45,33.1
"7, 55",110P57875,13:00,32.9
"7, 55",110P57875,13:15,29.9
"7, 55",110P57875,13:30,32.5
