journey_id,t_unix,latitude,longitude,speed_mph,heading
41cc4528,1722848255,38.640147,-77.288237,68.0,19.0
f65b08df,1722847640,38.656355,-77.250981,50.0,31.0
21565694,1722846283,38.645088,-77.28569,67.0,23.0
347c69bd,1722847997,38.64451,-77.286012,69.0,23.0
6b4bb56f,1722845091,38.672969,-77.278955,42.0,52.0
e80486be,1722845209,38.627744,-77.29854,37.0,55.0
6c38c8e2,1722847856,38.640821,-77.288564,67.0,199.0
fcac856d,1722847170,38.638918,-77.288771,69.0,17.0
8c09c7fd,1722845820,38.657607,-77.283555,0.0,215.0
8c09c7fd,1722848157,38.656464,-77.279152,44.0,21.0
c7a97eef,1722848156,38.625557,-77.294007,76.0,20.0
95dbccce,1722845441,38.62,-77.27,0.0,
95dbccce,1722844811,38.62,-77.27,0.0,
6e3ca669,1722846867,38.644877,-77.286157,73.0,23.0
73ff37e8,1722847253,38.61539,-77.298962,80.0,26.0
532b4614,1722846732,38.627593,-77.275541,0.0,303.0
9eb5fa17,1722847810,38.671065,-77.249749,82.0,72.0
a8677c9d,1722848129,38.673558,-77.278073,52.0,42.0
888cd728,1722846723,38.667797,-77.269713,69.0,244.0
4f78a89e,1722846873,38.625565,-77.283799,15.0,44.0
44223935,1722847408,38.639855,-77.288353,77.0,19.0
a32783b3,1722848200,38.668271,-77.267904,77.0,70.0
2b178453,1722847437,38.660747,-77.277679,76.0,204.0
c59be440,1722847709,38.647985,-77.284795,55.0,203.0
ede6d1b3,1722847692,38.624861,-77.294362,74.0,20.0
a6491a43,1722847496,38.669042,-77.263458,80.0,81.0
e9c4b650,1722848015,38.664116,-77.275404,64.0,216.0
1ec6fe62,1722846935,38.653669,-77.270063,46.0,313.0
bde48b46,1722845662,38.6252,-77.286383,0.0,307.0
6d9cb7a4,1722845353,38.65977,-77.277524,70.0,23.0
321649ab,1722846435,38.64756,-77.285076,70.0,203.0
e1084fae,1722846818,38.627166,-77.293233,65.0,19.0
6a9306f4,1722846696,38.651848,-77.288286,56.0,47.0
f850f858,1722847369,38.655907,-77.279713,78.0,24.0
63b0d7ad,1722846797,38.62247,-77.296196,73.0,201.0
349a53e2,1722848064,38.648761,-77.283703,70.0,23.0
652636c7,1722846252,38.633819,-77.290554,67.0,15.0
a8bd494f,1722848224,38.616795,-77.299119,58.0,203.0
61926b63,1722847609,38.659361,-77.277807,64.0,23.0
b6f326bb,1722845897,38.651094,-77.2824,78.0,23.0
dd12e656,1722847326,38.65471,-77.286058,46.0,29.0
d4b4f89e,1722847066,38.66697,-77.271422,74.0,236.0
aecd8c64,1722846339,38.640937,-77.287821,81.0,19.0
35ae00f1,1722847141,38.675302,-77.255037,26.0,330.0
282df267,1722847555,38.637376,-77.294978,49.0,107.0
6e0c6243,1722845147,38.671908,-77.262918,0.0,17.0
7db61d62,1722846402,38.619414,-77.296515,0.0,253.0
7db61d62,1722845559,38.619414,-77.296515,0.0,253.0
7db61d62,1722847050,38.619414,-77.296515,0.0,253.0
7db61d62,1722847365,38.619414,-77.296515,0.0,253.0
7db61d62,1722847815,38.629261,-77.292244,67.0,18.0
8ce956fa,1722846481,38.626237,-77.294351,74.0,200.0
7f379811,1722847369,38.657992,-77.249996,39.0,210.0
8b44a796,1722848118,38.642658,-77.287062,69.0,21.0
840afa5c,1722848283,38.62,-77.29,0.0,
8ada56aa,1722848253,38.664926,-77.254945,44.0,317.0
e8397ba9,1722846856,38.64,-77.28,67.0,
9b83d32e,1722847619,38.636139,-77.265306,0.0,220.0
66f37d6f,1722846802,38.630208,-77.291917,67.0,17.0
df877f5f,1722847055,38.653142,-77.287485,47.0,208.0
13244ef9,1722845466,38.643006,-77.286737,62.0,20.0
e4af9a00,1722844954,38.66192,-77.277084,69.0,206.0
d50de264,1722844920,38.64044,-77.294518,24.0,102.0
a2ac1ae1,1722846265,38.671419,-77.247837,60.0,69.0
4c15db99,1722845962,38.62,-77.26,22.0,
3f3a3478,1722845176,38.633513,-77.291455,52.0,195.0
e7246b3d,1722845763,38.672707,-77.245142,67.0,248.0
322f3351,1722845667,38.614977,-77.299355,77.0,28.0
f27b8c69,1722845885,38.617261,-77.296721,0.0,24.0
f27b8c69,1722846455,38.617261,-77.296721,0.0,24.0
f27b8c69,1722846536,38.617261,-77.296721,0.0,24.0
f27b8c69,1722847091,38.617261,-77.296721,0.0,24.0
f27b8c69,1722846773,38.617261,-77.296721,0.0,24.0
f27b8c69,1722848021,38.618195,-77.297348,37.0,23.0
5020f4d3,1722848377,38.668596,-77.265817,64.0,77.0
c1aae9d5,1722846726,38.622502,-77.256632,3.0,274.0
896a00fb,1722845788,38.669252,-77.26316,59.0,261.0
f37b0bec,1722847252,38.62517,-77.286305,0.0,307.0
83b5c311,1722847059,38.620829,-77.283016,0.0,42.0
802729b2,1722847565,38.658051,-77.278444,62.0,23.0
66a8c661,1722851489,38.658054,-77.280497,0.0,275.0
66a8c661,1722851776,38.658054,-77.280497,0.0,275.0
66a8c661,1722851950,38.658054,-77.280497,0.0,275.0
1e0b912f,1722850596,38.662035,-77.27614,53.0,22.0
d78b1ff1,1722850263,38.623975,-77.295434,74.0,200.0
e0b56ad0,1722851049,38.664909,-77.254673,16.0,137.0
4fcb1cf5,1722850638,38.62,-77.28,0.0,
4fcb1cf5,1722850659,38.62,-77.28,0.0,
54f68c50,1722849730,38.628151,-77.275331,0.0,202.0
fd531d97,1722848512,38.670164,-77.249666,27.0,171.0
b67eadcc,1722850824,38.672842,-77.262579,44.0,103.0
932a7bdd,1722850828,38.645287,-77.286288,72.0,203.0
58bf633b,1722851489,38.650447,-77.259091,40.0,51.0
58bf633b,1722851273,38.62,-77.27,30.0,
b0765e16,1722849764,38.659105,-77.2783,81.0,23.0
1aa5d747,1722851234,38.62,-77.27,34.0,
c3454a8f,1722851432,38.648872,-77.261878,0.0,48.0
cc87fe01,1722851808,38.64,-77.26,0.0,
d14fbbcf,1722849523,38.660969,-77.248051,39.0,206.0
110c3eae,1722851193,38.645883,-77.264059,47.0,22.0
18da6917,1722850972,38.656584,-77.28315,29.0,70.0
bb143437,1722850622,38.668134,-77.267612,43.0,70.0
6efa2056,1722850372,38.649247,-77.283334,58.0,23.0
80e03d14,1722849736,38.639196,-77.289326,69.0,198.0
a32cfbff,1722848439,38.64,-77.27,16.0,
c5dae622,1722850593,38.655273,-77.280086,19.0,23.0
d487bbb7,1722849854,38.650832,-77.293124,58.0,280.0
1536a041,1722850384,38.663564,-77.275068,26.0,33.0
26b7e96e,1722850542,38.662293,-77.2761,39.0,26.0
bb68a5f0,1722850471,38.667155,-77.270274,39.0,57.0
91a8ff34,1722849359,38.64,-77.25,0.0,
feba0bb7,1722849678,38.628626,-77.292874,69.0,19.0
1671bc86,1722850474,38.661805,-77.247399,0.0,28.0
1671bc86,1722849976,38.637288,-77.255353,5.0,242.0
80ff5dc7,1722851744,38.618713,-77.298921,0.0,58.0
3a276dda,1722850645,38.62645,-77.293628,73.0,20.0
a874094e,1722850157,38.626879,-77.293754,77.0,20.0
2b263cb5,1722850727,38.66,-77.28,0.0,
21073877,1722851070,38.625823,-77.291913,41.0,71.0
fc840fc8,1722850511,38.658227,-77.278443,23.0,25.0
f499172e,1722850289,38.624331,-77.294662,73.0,20.0
8a18127b,1722849413,38.628382,-77.292496,44.0,18.0
2027c3ca,1722850353,38.671776,-77.246761,76.0,69.0
e2dd000b,1722850530,38.656194,-77.284504,15.0,57.0
b7b60e39,1722849384,38.66,-77.27,1.0,
f1901ba9,1722849241,38.63172,-77.291979,73.0,196.0
f70406f8,1722851848,38.629023,-77.292447,72.0,18.0
4b5f14b5,1722849390,38.669936,-77.255235,67.0,79.0
28049096,1722849012,38.651446,-77.282176,62.0,23.0
5bd3522d,1722851616,38.642109,-77.266,42.0,21.0
5bd3522d,1722851332,38.62,-77.29,1.0,
4fc75cb0,1722851633,38.616431,-77.298809,77.0,24.0
281c25a5,1722850750,38.625061,-77.286955,3.0,49.0
281c25a5,1722850852,38.628502,-77.283896,46.0,4.0
86e8189e,1722848510,38.631832,-77.291977,69.0,195.0
88a2bfad,1722851782,38.662181,-77.247576,0.0,130.0
bf66ff0a,1722848436,38.672794,-77.260429,22.0,108.0
67fd4fba,1722849811,38.652614,-77.281798,72.0,25.0
be905aa6,1722851182,38.65422,-77.280584,52.0,23.0
bbc704b1,1722850128,38.646552,-77.288615,34.0,331.0
4f7df8dc,1722848683,38.665995,-77.259616,12.0,243.0
4f7df8dc,1722848716,38.66619,-77.258946,4.0,98.0
c96396bb,1722850202,38.627643,-77.293003,65.0,19.0
20f6b378,1722850116,38.672575,-77.272596,16.0,320.0
20f6b378,1722850374,38.661181,-77.295814,43.0,251.0
86704974,1722850952,38.668776,-77.264735,55.0,80.0
51551be2,1722850207,38.646515,-77.284958,69.0,23.0
49f6bd67,1722850780,38.655372,-77.280624,70.0,203.0
af8e6275,1722849573,38.674627,-77.264872,51.0,130.0
b8782b19,1722849347,38.645709,-77.285359,52.0,23.0
c673a6b0,1722851181,38.655384,-77.279552,31.0,352.0
972aa91b,1722850984,38.616772,-77.298628,74.0,23.0
4a9faa9c,1722848915,38.633746,-77.291311,69.0,195.0
a4422c18,1722851533,38.62,-77.29,0.0,
ded3216c,1722848956,38.66944,-77.259927,74.0,80.0
79bfa2a7,1722850073,38.670029,-77.25446,62.0,76.0
a3e6e02f,1722848927,38.630353,-77.274119,35.0,30.0
645e6765,1722848844,38.625211,-77.294212,72.0,20.0
3cba79fc,1722850131,38.667245,-77.270558,73.0,58.0
399b799a,1722851017,38.670685,-77.25156,79.0,76.0
a305e681,1722849523,38.667585,-77.240873,59.0,41.0
6a730554,1722851164,38.616141,-77.299376,67.0,206.0
8822359b,1722850120,38.653727,-77.280955,48.0,23.0
ad5ef091,1722849200,38.674036,-77.240959,73.0,242.0
899abf5a,1722849221,38.65656,-77.28031,39.0,106.0
e95d436a,1722849518,38.64,-77.3,12.0,
5fbf5757,1722849453,38.62719,-77.293022,34.0,17.0
88250c40,1722851401,38.649116,-77.274715,23.0,53.0
35401b7a,1722851048,38.644703,-77.285917,75.0,23.0
1a1a6636,1722849194,38.656686,-77.283371,0.0,248.0
1a1a6636,1722849389,38.637521,-77.29019,61.0,198.0
ddbbb90a,1722851538,38.665974,-77.272376,33.0,49.0
55747ee8,1722851493,38.667677,-77.269674,79.0,62.0
7486dbcb,1722848862,38.659446,-77.27777,59.0,23.0
1c3d547a,1722851190,38.64654,-77.263735,44.0,22.0
d95f3f31,1722851375,38.637488,-77.28992,64.0,196.0
e1db76d8,1722849226,38.668762,-77.264728,69.0,80.0
9fce25f4,1722850097,38.619389,-77.297633,77.0,200.0
7f57bb03,1722851757,38.649923,-77.282936,57.0,23.0
38fec8b4,1722851093,38.62,-77.29,7.0,
17320bd2,1722848495,38.667094,-77.270527,71.0,58.0
fee1f1dd,1722850791,38.630372,-77.25527,0.0,28.0
bb9f12ad,1722850183,38.64,-77.28,0.0,
3b352d33,1722850863,38.655659,-77.289757,0.0,29.0
62e83abd,1722848975,38.616416,-77.286216,27.0,292.0
42e274f0,1722850895,38.634377,-77.290695,72.0,15.0
f7013937,1722849635,38.652826,-77.282148,63.0,203.0
1eb741eb,1722849468,38.635655,-77.289925,67.0,15.0
b60adfda,1722850764,38.62,-77.28,44.0,
227fc44e,1722848874,38.66,-77.28,11.0,
77ec5efc,1722850392,38.658348,-77.266331,42.0,51.0
77ec5efc,1722849763,38.637438,-77.283367,0.0,0.0
b2bdd8ab,1722851347,38.635701,-77.289948,65.0,15.0
687405dc,1722848890,38.62,-77.27,4.0,
cebc81bd,1722850532,38.656398,-77.278197,35.0,274.0
a89c2266,1722851953,38.66,-77.26,29.0,
4ba11598,1722849189,38.661636,-77.284751,43.0,29.0
a6ea3b23,1722850817,38.668751,-77.2665,67.0,256.0
f594e695,1722850147,38.619945,-77.296741,69.0,21.0
4f970dfa,1722850176,38.671681,-77.247004,72.0,69.0
906ab743,1722848909,38.672858,-77.260701,17.0,95.0
27cfab97,1722849161,38.622602,-77.296116,75.0,200.0
c7d6a221,1722851974,38.67249,-77.244714,56.0,68.0
d529e563,1722849633,38.659533,-77.278515,62.0,206.0
72e91504,1722851963,38.668223,-77.268523,62.0,248.0
d70fa6aa,1722851901,38.653893,-77.253544,54.0,51.0
dec8154c,1722851173,38.656622,-77.282614,26.0,81.0
238f7d5f,1722849988,38.672678,-77.244191,75.0,69.0
a76c88d7,1722850237,38.644439,-77.286401,79.0,23.0
23b79c37,1722850351,38.646396,-77.285305,59.0,23.0
234af9f0,1722849060,38.650851,-77.282454,60.0,23.0
53724a60,1722849621,38.667482,-77.256928,0.0,123.0
53724a60,1722849281,38.66368,-77.246042,39.0,217.0
665fa9aa,1722849729,38.62,-77.27,0.0,
665fa9aa,1722850254,38.62,-77.26,9.0,
665fa9aa,1722850710,38.62,-77.26,0.0,
36085311,1722850141,38.669096,-77.261708,55.0,81.0
d7238747,1722849257,38.618676,-77.297975,69.0,200.0
e6b518cf,1722849228,38.665212,-77.250956,47.0,330.0
17625d23,1722850006,38.658367,-77.294281,14.0,238.0
17625d23,1722851302,38.659178,-77.293692,0.0,143.0
17625d23,1722851506,38.659178,-77.293692,0.0,143.0
17625d23,1722851488,38.659178,-77.293692,0.0,143.0
17625d23,1722849925,38.654175,-77.29066,39.0,6.0
f4e25f18,1722851706,38.656715,-77.283397,35.0,251.0
7442af40,1722851341,38.664378,-77.274762,79.0,37.0
d143cd87,1722848526,38.662699,-77.246669,45.0,30.0
48050aeb,1722849734,38.6703,-77.25241,54.0,77.0
9ea9d0a0,1722849532,38.620662,-77.283034,0.0,44.0
9ea9d0a0,1722849817,38.649659,-77.260337,45.0,53.0
669cf15d,1722851368,38.664794,-77.244351,37.0,49.0
1c2377a1,1722850420,38.62442,-77.294616,77.0,21.0
cf6c3ad2,1722849456,38.638067,-77.298121,0.0,29.0
d8e4bfec,1722850824,38.661995,-77.276315,41.0,24.0
d979a323,1722848476,38.628034,-77.292598,45.0,104.0
92d0b8f5,1722849018,38.636281,-77.289658,67.0,15.0
ee9e2975,1722851594,38.62188,-77.281577,52.0,42.0
876fd349,1722850652,38.631777,-77.291658,79.0,15.0
9a863753,1722850921,38.659372,-77.277789,35.0,23.0
dd1c78cc,1722851920,38.619605,-77.296846,62.0,20.0
727c8148,1722850509,38.657925,-77.278621,28.0,23.0
3104b44c,1722851152,38.63307,-77.291158,67.0,15.0
7c9b33c5,1722851622,38.651898,-77.281938,67.0,23.0
161c3272,1722851067,38.634305,-77.253125,0.0,270.0
161c3272,1722851310,38.634305,-77.253125,0.0,270.0
161c3272,1722850839,38.634303,-77.253178,0.0,267.0
5cedcec8,1722851086,38.667474,-77.269779,40.0,62.0
801c7002,1722851528,38.670496,-77.251751,67.0,76.0
e2ce01fc,1722849435,38.657642,-77.283294,24.0,42.0
e2ce01fc,1722849314,38.651247,-77.267249,0.0,43.0
77ab9e09,1722851350,38.631394,-77.292156,65.0,196.0
3b547141,1722848882,38.642163,-77.287641,84.0,20.0
8429dad4,1722851035,38.672279,-77.24475,79.0,68.0
69c19d47,1722849583,38.666749,-77.250745,0.0,275.0
6248ed96,1722851904,38.653548,-77.280973,17.0,24.0
aab66d47,1722851509,38.625494,-77.286328,25.0,54.0
aab66d47,1722850759,38.656311,-77.28938,0.0,208.0
aab66d47,1722851452,38.627216,-77.290033,45.0,126.0
c5f62857,1722850843,38.651419,-77.298805,0.0,13.0
794a3d1d,1722849471,38.629734,-77.292441,78.0,18.0
ed7d590c,1722850406,38.66791,-77.268595,55.0,66.0
99c27e09,1722849839,38.614634,-77.267843,6.0,141.0
99c27e09,1722849518,38.616406,-77.267995,25.0,88.0
8cb3134c,1722848598,38.670291,-77.253037,71.0,76.0
468be914,1722850788,38.650499,-77.302259,21.0,163.0
cc2a245d,1722851258,38.664326,-77.274533,43.0,37.0
117c43d9,1722851999,38.64,-77.25,32.0,
dde781dc,1722850904,38.645553,-77.28616,79.0,203.0
9ca7d2ce,1722851093,38.671749,-77.248099,74.0,249.0
e6e7fd0b,1722850818,38.635222,-77.290755,72.0,195.0
6707079d,1722851732,38.672789,-77.244896,60.0,249.0
672c5960,1722849654,38.630307,-77.287666,14.0,327.0
672c5960,1722849252,38.628245,-77.286945,0.0,338.0
672c5960,1722850983,38.629835,-77.288874,0.0,340.0
672c5960,1722851532,38.627084,-77.287844,0.0,355.0
672c5960,1722850989,38.629835,-77.288874,0.0,340.0
672c5960,1722851388,38.628065,-77.28818,0.0,154.0
b7e97f34,1722849096,38.623826,-77.294901,64.0,20.0
e6f60af3,1722850870,38.66,-77.27,0.0,
8e2b40a3,1722851235,38.65774,-77.278675,54.0,23.0
59cae70c,1722851032,38.629993,-77.291985,62.0,17.0
8c268cee,1722850529,38.669208,-77.261083,60.0,81.0
b3ff49d4,1722848904,38.662396,-77.276095,60.0,27.0
b867e472,1722848626,38.62,-77.26,1.0,
65b54cb0,1722849140,38.672935,-77.260582,10.0,101.0
dc72445d,1722850366,38.64,-77.28,4.0,
dc72445d,1722850834,38.639904,-77.267174,44.0,22.0
50a1a3d3,1722850453,38.620901,-77.296945,70.0,200.0
b2d76dee,1722850120,38.62,-77.26,0.0,
b2d76dee,1722849946,38.62,-77.26,0.0,
1fd8e8cb,1722849618,38.63568,-77.28995,69.0,15.0
61774913,1722848640,38.636976,-77.290203,58.0,196.0
82103f63,1722849991,38.64,-77.27,9.0,
82103f63,1722850420,38.637793,-77.289866,77.0,197.0
782ccb65,1722850045,38.667644,-77.269728,79.0,62.0
34184711,1722850928,38.667645,-77.26933,44.0,63.0
183eddf1,1722850174,38.628168,-77.293388,81.0,199.0
d55be31e,1722850724,38.660343,-77.248196,37.0,25.0
9e8c4477,1722851841,38.669672,-77.257327,59.0,81.0
42f4778c,1722851776,38.652915,-77.281389,42.0,23.0
a1a9ba73,1722848762,38.619379,-77.296911,64.0,21.0
f6493b52,1722848696,38.66901,-77.262433,62.0,81.0
7f9e3457,1722850728,38.662332,-77.276034,38.0,25.0
11db49d6,1722851926,38.621541,-77.283075,28.0,151.0
b32991be,1722849118,38.671805,-77.247981,77.0,249.0
c1517044,1722848735,38.63301,-77.279951,44.0,285.0
142f00bc,1722851017,38.63394,-77.271136,0.0,306.0
2628c043,1722850731,38.666773,-77.271167,44.0,54.0
2a64517c,1722851966,38.653559,-77.281063,19.0,23.0
c6da651a,1722851281,38.655259,-77.282211,43.0,140.0
ed0ae9db,1722850214,38.641447,-77.28766,69.0,20.0
a317c042,1722850104,38.646036,-77.285362,56.0,22.0
9f960ef9,1722848819,38.657955,-77.279312,65.0,203.0
6c167dc4,1722848771,38.62454,-77.294503,63.0,20.0
b201ef01,1722850051,38.62,-77.29,69.0,
2f213d77,1722849617,38.649641,-77.283151,60.0,23.0
dd39364a,1722850314,38.654611,-77.281092,69.0,203.0
f4e2f798,1722850048,38.62,-77.3,6.0,
ec25a38c,1722850103,38.62,-77.3,1.0,
7999fd90,1722850346,38.656916,-77.280907,38.0,280.0
da3f1472,1722849119,38.670763,-77.251207,70.0,76.0
4d500ccd,1722850148,38.615496,-77.299421,74.0,27.0
efebc5fc,1722851448,38.663413,-77.275961,67.0,213.0
5d1b2143,1722851444,38.62,-77.3,57.0,
2a6a5a64,1722851071,38.655629,-77.280178,75.0,23.0
606ad62b,1722848573,38.662515,-77.247798,27.0,311.0
420f68d1,1722850086,38.669673,-77.256562,52.0,80.0
1f78019a,1722848847,38.62,-77.26,0.0,
fce17cce,1722850110,38.670102,-77.254752,80.0,79.0
d67e87f9,1722851015,38.654235,-77.28055,35.0,23.0
b118ca33,1722850336,38.649607,-77.261423,0.0,136.0
4dd6b445,1722851242,38.624412,-77.285467,42.0,131.0
35c0e457,1722848539,38.622861,-77.295326,74.0,20.0
4a49c1b0,1722851748,38.628374,-77.292735,65.0,18.0
e36f3146,1722848916,38.65046,-77.262524,36.0,131.0
19727a9f,1722851520,38.631188,-77.291382,49.0,16.0
53a25996,1722849211,38.64,-77.29,54.0,
98648b34,1722851355,38.653144,-77.254683,39.0,51.0
e6f13f19,1722848789,38.669614,-77.257706,72.0,80.0
f9e66763,1722849927,38.663435,-77.275752,57.0,32.0
fa284e78,1722851993,38.66,-77.27,23.0,
fa284e78,1722851552,38.62,-77.27,25.0,
d7aed8c8,1722850678,38.643786,-77.28606,41.0,359.0
b06c6f59,1722851816,38.655913,-77.279673,26.0,23.0
2360b2cc,1722848606,38.627424,-77.293079,61.0,19.0
42f274d9,1722848598,38.647348,-77.255775,0.0,37.0
5dab8fb9,1722849251,38.62664,-77.293166,31.0,6.0
8ec5f488,1722849591,38.672979,-77.262236,40.0,271.0
6431be8b,1722848993,38.64,-77.26,17.0,
b87fdaa4,1722850294,38.620189,-77.296938,69.0,20.0
ae5c314f,1722849851,38.655545,-77.285211,37.0,44.0
45077cf6,1722850547,38.66,-77.26,14.0,
64beddf9,1722851887,38.619005,-77.29896,0.0,334.0
c1737f7d,1722851266,38.620495,-77.297131,66.0,200.0
514445d6,1722850811,38.653629,-77.280948,53.0,23.0
d43ed818,1722851753,38.634831,-77.284497,21.0,303.0
39246c1e,1722850667,38.66835,-77.266485,50.0,75.0
5227898d,1722851991,38.669825,-77.255029,26.0,68.0
2a836e20,1722849072,38.67216,-77.253356,30.0,346.0
67afd4c6,1722851555,38.665376,-77.243437,52.0,47.0
a6323fd5,1722851723,38.671347,-77.253161,49.0,346.0
a6323fd5,1722851447,38.654288,-77.251185,0.0,11.0
a8950cc8,1722850338,38.66916,-77.263218,72.0,80.0
58189e65,1722851220,38.636519,-77.290288,49.0,195.0
90675409,1722850970,38.671126,-77.249027,58.0,72.0
db1cd1b7,1722849817,38.658056,-77.249279,1.0,318.0
141bdc95,1722851915,38.616001,-77.29869,74.0,25.0
f6fa557d,1722851846,38.656968,-77.279083,24.0,23.0
33539864,1722849242,38.635419,-77.269605,0.0,301.0
33539864,1722849578,38.645177,-77.265987,0.0,188.0
c2b6bbd7,1722848972,38.617929,-77.298042,77.0,20.0
3d2e2e17,1722851375,38.616385,-77.267823,35.0,92.0
b0f619e1,1722848904,38.624447,-77.294593,65.0,20.0
458590ac,1722850732,38.648713,-77.283697,69.0,23.0
683938d8,1722850416,38.639905,-77.288291,76.0,18.0
c655d401,1722851935,38.633437,-77.291471,63.0,195.0
c0f7331c,1722849988,38.659718,-77.247065,0.0,208.0
c0f7331c,1722850201,38.659718,-77.247065,0.0,208.0
2b0e094f,1722851667,38.665667,-77.272805,20.0,46.0
c2765751,1722850552,38.618498,-77.297736,75.0,21.0
22b2e17c,1722851855,38.66,-77.29,0.0,
c2c0a52c,1722848646,38.644998,-77.285722,62.0,22.0
840afa5c,1722848625,38.637379,-77.294016,38.0,289.0
a942453b,1722851668,38.654921,-77.279159,28.0,299.0
eeaac95b,1722851559,38.672052,-77.245785,54.0,68.0
510f74d0,1722848774,38.656726,-77.29035,0.0,122.0
510f74d0,1722849215,38.656726,-77.29035,0.0,122.0
d7deb126,1722851597,38.655342,-77.277959,31.0,192.0
d5ad43ef,1722851490,38.657008,-77.279116,59.0,23.0
f85b93de,1722850665,38.633166,-77.291146,77.0,15.0
cec8f836,1722850919,38.674005,-77.240905,70.0,242.0
7910cdec,1722849371,38.63048,-77.292163,81.0,17.0
feaf23a9,1722850828,38.671736,-77.246822,58.0,69.0
209ebf8b,1722851053,38.657116,-77.279673,69.0,203.0
375eaac9,1722849544,38.62,-77.29,0.0,
96934875,1722848579,38.668512,-77.244649,10.0,313.0
bb96f47c,1722850386,38.66214,-77.276188,44.0,25.0
cf60d185,1722850189,38.663766,-77.24563,42.0,40.0
5a457bd8,1722850684,38.650752,-77.290686,54.0,77.0
e9c4b650,1722848450,38.655958,-77.283048,39.0,134.0
a577a7b5,1722849057,38.64,-77.27,19.0,
a577a7b5,1722849318,38.65249,-77.254288,0.0,33.0
a577a7b5,1722849693,38.663547,-77.24915,9.0,313.0
9979cf90,1722851935,38.659761,-77.300038,44.0,54.0
5ae86f9c,1722851694,38.673827,-77.254016,27.0,335.0
88fb5ec6,1722850054,38.656545,-77.279498,47.0,285.0
69a27b4b,1722849526,38.648245,-77.253585,27.0,321.0
3cd25e3b,1722849537,38.62,-77.27,39.0,
aadee801,1722849848,38.66199,-77.276288,49.0,25.0
214162f2,1722849993,38.614767,-77.288525,47.0,19.0
cfe294fb,1722851925,38.650568,-77.289455,0.0,162.0
cfe294fb,1722851706,38.650568,-77.289455,0.0,162.0
cfe294fb,1722850975,38.6536,-77.285213,16.0,193.0
f4d5967c,1722850065,38.658631,-77.250009,0.0,149.0
b5e5af4c,1722849958,38.668514,-77.251408,29.0,267.0
36920bb7,1722851808,38.669772,-77.255937,59.0,80.0
612da508,1722850959,38.661975,-77.276622,84.0,25.0
2c9a6a6d,1722849928,38.670839,-77.249761,65.0,75.0
2c9a6a6d,1722849814,38.66394,-77.274829,28.0,34.0
52457497,1722851567,38.633258,-77.28094,43.0,135.0
9cc779f6,1722849119,38.618823,-77.29718,64.0,21.0
34db3273,1722851928,38.648563,-77.283721,60.0,23.0
46df86a9,1722849949,38.64,-77.27,0.0,
baf8fdf2,1722851365,38.666145,-77.242528,47.0,41.0
48c26988,1722851939,38.64,-77.29,20.0,
74721638,1722851613,38.669761,-77.256591,62.0,81.0
c47f0ec8,1722851640,38.655675,-77.279518,35.0,8.0
723aee0d,1722850451,38.671902,-77.274875,0.0,191.0
723aee0d,1722849806,38.636108,-77.289411,37.0,288.0
723aee0d,1722851282,38.670669,-77.250664,61.0,74.0
770b3aa9,1722851170,38.661553,-77.293976,35.0,70.0
aa7c98d1,1722850366,38.619041,-77.277284,44.0,91.0
b7278bbf,1722851041,38.616329,-77.298824,69.0,24.0
517f5010,1722851168,38.655118,-77.279402,29.0,325.0
121102c3,1722849448,38.62169,-77.283031,40.0,331.0
f6327268,1722850576,38.668714,-77.250747,18.0,233.0
92c0d160,1722851721,38.63604,-77.287391,24.0,355.0
287fe3a3,1722848863,38.634866,-77.290164,79.0,15.0
f4147844,1722848802,38.64,-77.27,1.0,
